Date,Temperature,Wind_Speed,Humidity,Precipitation,City,Year,Month,Season
2017-11-07,17.3,6.2,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-08,15.5,12.3,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-09,13.3,7.8,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-10,14.6,7.3,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-11,14.8,11.5,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-12,20.3,10.6,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-13,17.7,1.7,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-14,18.3,13.9,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-15,13.1,13.5,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-16,15.1,5.5,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-17,19.3,9.6,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-18,18.1,10.0,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-19,17.2,9.0,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-20,18.6,5.8,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-21,20.8,5.3,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-22,17.1,7.9,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-23,17.6,12.7,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-24,17.9,10.2,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-25,22.3,6.5,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-26,13.3,11.1,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-27,18.9,0.0,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-28,17.3,12.6,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-29,18.6,1.0,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-11-30,16.2,6.6,67.3,0.0,Delhi,2017,11,Post-Monsoon
2017-12-01,11.9,3.5,60.0,0.0,Delhi,2017,12,Winter
2017-12-02,13.4,2.8,60.0,0.0,Delhi,2017,12,Winter
2017-12-03,18.2,12.6,60.0,0.0,Delhi,2017,12,Winter
2017-12-04,13.6,6.1,60.0,0.0,Delhi,2017,12,Winter
2017-12-05,10.3,9.4,60.0,0.0,Delhi,2017,12,Winter
2017-12-06,11.2,7.8,60.0,0.0,Delhi,2017,12,Winter
2017-12-07,11.1,9.9,60.0,0.0,Delhi,2017,12,Winter
2017-12-08,8.4,8.3,60.0,0.0,Delhi,2017,12,Winter
2017-12-09,11.3,2.9,60.0,0.0,Delhi,2017,12,Winter
2017-12-10,13.5,12.0,60.0,0.0,Delhi,2017,12,Winter
2017-12-11,9.5,6.0,60.0,0.0,Delhi,2017,12,Winter
2017-12-12,14.1,1.8,60.0,0.0,Delhi,2017,12,Winter
2017-12-13,13.0,6.3,60.0,0.0,Delhi,2017,12,Winter
2017-12-14,10.5,14.0,60.0,0.0,Delhi,2017,12,Winter
2017-12-15,11.7,11.4,60.0,0.0,Delhi,2017,12,Winter
2017-12-16,15.2,6.6,60.0,0.0,Delhi,2017,12,Winter
2017-12-17,13.5,6.6,60.0,0.0,Delhi,2017,12,Winter
2017-12-18,12.0,6.7,60.0,0.0,Delhi,2017,12,Winter
2017-12-19,11.5,16.3,60.0,0.0,Delhi,2017,12,Winter
2017-12-20,12.2,9.5,60.0,0.0,Delhi,2017,12,Winter
2017-12-21,11.0,9.7,60.0,0.0,Delhi,2017,12,Winter
2017-12-22,7.8,12.1,60.0,0.0,Delhi,2017,12,Winter
2017-12-23,16.1,9.0,60.0,0.0,Delhi,2017,12,Winter
2017-12-24,12.3,7.0,60.0,0.0,Delhi,2017,12,Winter
2017-12-25,12.8,7.2,60.0,0.0,Delhi,2017,12,Winter
2017-12-26,11.9,7.7,60.0,0.0,Delhi,2017,12,Winter
2017-12-27,10.5,7.9,60.0,0.0,Delhi,2017,12,Winter
2017-12-28,11.6,10.9,60.0,0.0,Delhi,2017,12,Winter
2017-12-29,8.8,8.2,60.0,0.0,Delhi,2017,12,Winter
2017-12-30,16.6,10.9,60.0,0.0,Delhi,2017,12,Winter
2017-12-31,9.5,7.7,60.0,0.0,Delhi,2017,12,Winter
2018-01-01,7.9,8.3,50.0,0.0,Delhi,2018,1,Winter
2018-01-02,9.1,0.0,50.0,0.0,Delhi,2018,1,Winter
2018-01-03,12.6,11.7,50.0,0.0,Delhi,2018,1,Winter
2018-01-04,10.0,9.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-05,7.5,12.0,50.0,0.0,Delhi,2018,1,Winter
2018-01-06,12.5,0.0,50.0,0.0,Delhi,2018,1,Winter
2018-01-07,11.5,16.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-08,11.1,7.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-09,11.4,12.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-10,14.8,3.8,50.0,0.0,Delhi,2018,1,Winter
2018-01-11,14.4,10.5,50.0,0.0,Delhi,2018,1,Winter
2018-01-12,8.6,3.8,50.0,0.0,Delhi,2018,1,Winter
2018-01-13,13.2,5.5,50.0,0.0,Delhi,2018,1,Winter
2018-01-14,10.8,15.7,50.0,0.0,Delhi,2018,1,Winter
2018-01-15,11.0,7.2,50.0,0.0,Delhi,2018,1,Winter
2018-01-16,6.6,8.9,50.0,0.0,Delhi,2018,1,Winter
2018-01-17,9.7,11.5,50.0,0.0,Delhi,2018,1,Winter
2018-01-18,8.4,10.0,50.0,0.0,Delhi,2018,1,Winter
2018-01-19,11.7,8.6,50.0,0.0,Delhi,2018,1,Winter
2018-01-20,12.1,9.5,50.0,0.0,Delhi,2018,1,Winter
2018-01-21,5.9,17.6,50.0,0.0,Delhi,2018,1,Winter
2018-01-22,10.0,7.8,50.0,0.0,Delhi,2018,1,Winter
2018-01-23,12.2,8.8,50.0,0.0,Delhi,2018,1,Winter
2018-01-24,9.6,12.2,50.0,0.0,Delhi,2018,1,Winter
2018-01-25,11.5,12.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-26,10.7,12.7,50.0,0.0,Delhi,2018,1,Winter
2018-01-27,10.7,10.6,50.0,0.0,Delhi,2018,1,Winter
2018-01-28,9.5,3.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-29,7.6,14.5,50.0,0.0,Delhi,2018,1,Winter
2018-01-30,7.8,3.4,50.0,0.0,Delhi,2018,1,Winter
2018-01-31,11.4,9.2,50.0,0.0,Delhi,2018,1,Winter
2018-02-01,12.0,5.0,40.0,0.0,Delhi,2018,2,Winter
2018-02-02,11.7,7.7,40.0,0.0,Delhi,2018,2,Winter
2018-02-03,11.2,9.3,40.0,0.0,Delhi,2018,2,Winter
2018-02-04,11.4,9.3,40.0,0.0,Delhi,2018,2,Winter
2018-02-05,14.1,9.7,40.0,0.0,Delhi,2018,2,Winter
2018-02-06,11.3,14.5,40.0,0.0,Delhi,2018,2,Winter
2018-02-07,9.3,9.8,40.0,0.0,Delhi,2018,2,Winter
2018-02-08,13.5,7.0,40.0,0.0,Delhi,2018,2,Winter
2018-02-09,11.6,11.9,40.0,0.0,Delhi,2018,2,Winter
2018-02-10,12.1,12.8,40.0,0.0,Delhi,2018,2,Winter
2018-02-11,15.2,3.1,40.0,0.0,Delhi,2018,2,Winter
2018-02-12,12.0,10.4,40.0,0.0,Delhi,2018,2,Winter
2018-02-13,12.6,10.8,40.0,0.0,Delhi,2018,2,Winter
2018-02-14,9.7,6.8,40.0,0.0,Delhi,2018,2,Winter
2018-02-15,11.6,13.5,40.0,0.0,Delhi,2018,2,Winter
2018-02-16,13.2,7.4,40.0,0.0,Delhi,2018,2,Winter
2018-02-17,8.9,8.5,40.0,0.0,Delhi,2018,2,Winter
2018-02-18,12.4,7.3,40.0,0.0,Delhi,2018,2,Winter
2018-02-19,12.2,8.1,40.0,0.0,Delhi,2018,2,Winter
2018-02-20,12.1,3.6,40.0,0.0,Delhi,2018,2,Winter
2018-02-21,14.1,2.2,40.0,0.0,Delhi,2018,2,Winter
2018-02-22,12.7,14.4,40.0,0.0,Delhi,2018,2,Winter
2018-02-23,15.0,4.6,40.0,0.0,Delhi,2018,2,Winter
2018-02-24,10.0,4.0,40.0,0.0,Delhi,2018,2,Winter
2018-02-25,12.3,0.0,40.0,0.0,Delhi,2018,2,Winter
2018-02-26,12.2,5.4,40.0,0.0,Delhi,2018,2,Winter
2018-02-27,9.9,2.7,40.0,0.0,Delhi,2018,2,Winter
2018-02-28,13.9,14.6,40.0,0.0,Delhi,2018,2,Winter
2018-03-01,22.1,12.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-02,17.5,5.2,32.7,0.0,Delhi,2018,3,Spring
2018-03-03,18.5,17.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-04,17.7,11.9,32.7,0.0,Delhi,2018,3,Spring
2018-03-05,16.1,6.7,32.7,0.0,Delhi,2018,3,Spring
2018-03-06,13.9,0.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-07,16.1,17.2,32.7,0.0,Delhi,2018,3,Spring
2018-03-08,14.7,2.4,32.7,0.0,Delhi,2018,3,Spring
2018-03-09,20.9,1.4,32.7,0.0,Delhi,2018,3,Spring
2018-03-10,17.3,12.1,32.7,0.0,Delhi,2018,3,Spring
2018-03-11,16.8,17.8,32.7,0.0,Delhi,2018,3,Spring
2018-03-12,19.3,13.5,32.7,0.0,Delhi,2018,3,Spring
2018-03-13,15.3,10.3,32.7,0.0,Delhi,2018,3,Spring
2018-03-14,16.0,10.4,32.7,0.0,Delhi,2018,3,Spring
2018-03-15,17.6,11.4,32.7,0.0,Delhi,2018,3,Spring
2018-03-16,19.6,11.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-17,18.5,9.1,32.7,0.0,Delhi,2018,3,Spring
2018-03-18,18.0,8.4,32.7,0.0,Delhi,2018,3,Spring
2018-03-19,17.7,7.7,32.7,0.0,Delhi,2018,3,Spring
2018-03-20,18.3,5.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-21,17.9,6.9,32.7,0.0,Delhi,2018,3,Spring
2018-03-22,15.4,1.2,32.7,0.0,Delhi,2018,3,Spring
2018-03-23,17.6,7.6,32.7,0.0,Delhi,2018,3,Spring
2018-03-24,15.4,4.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-25,17.7,3.6,32.7,0.0,Delhi,2018,3,Spring
2018-03-26,16.5,8.7,32.7,0.0,Delhi,2018,3,Spring
2018-03-27,22.6,13.6,32.7,0.0,Delhi,2018,3,Spring
2018-03-28,17.4,11.7,32.7,0.0,Delhi,2018,3,Spring
2018-03-29,14.7,1.7,32.7,0.0,Delhi,2018,3,Spring
2018-03-30,17.2,4.0,32.7,0.0,Delhi,2018,3,Spring
2018-03-31,18.5,11.8,32.7,0.0,Delhi,2018,3,Spring
2018-04-01,28.3,4.1,30.0,0.0,Delhi,2018,4,Spring
2018-04-02,23.8,7.1,30.0,0.0,Delhi,2018,4,Spring
2018-04-03,21.8,10.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-04,26.6,4.1,30.0,0.0,Delhi,2018,4,Spring
2018-04-05,22.2,8.4,30.0,0.0,Delhi,2018,4,Spring
2018-04-06,24.1,2.7,30.0,0.0,Delhi,2018,4,Spring
2018-04-07,24.5,5.6,30.0,0.0,Delhi,2018,4,Spring
2018-04-08,24.9,9.3,30.0,0.0,Delhi,2018,4,Spring
2018-04-09,26.4,1.6,30.0,0.0,Delhi,2018,4,Spring
2018-04-10,23.6,9.8,30.0,0.0,Delhi,2018,4,Spring
2018-04-11,24.5,7.9,30.0,0.0,Delhi,2018,4,Spring
2018-04-12,25.0,10.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-13,25.3,8.9,30.0,0.0,Delhi,2018,4,Spring
2018-04-14,25.2,13.5,30.0,0.0,Delhi,2018,4,Spring
2018-04-15,25.9,8.5,30.0,0.0,Delhi,2018,4,Spring
2018-04-16,26.7,6.3,30.0,0.0,Delhi,2018,4,Spring
2018-04-17,25.8,8.5,30.0,0.0,Delhi,2018,4,Spring
2018-04-18,25.9,10.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-19,21.8,8.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-20,25.1,8.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-21,26.0,5.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-22,26.5,5.3,30.0,0.0,Delhi,2018,4,Spring
2018-04-23,23.6,2.4,30.0,0.0,Delhi,2018,4,Spring
2018-04-24,23.7,15.0,30.0,0.0,Delhi,2018,4,Spring
2018-04-25,23.9,3.0,30.0,0.0,Delhi,2018,4,Spring
2018-04-26,26.1,5.2,30.0,0.0,Delhi,2018,4,Spring
2018-04-27,27.1,5.1,30.0,0.0,Delhi,2018,4,Spring
2018-04-28,24.2,11.6,30.0,0.0,Delhi,2018,4,Spring
2018-04-29,26.8,6.8,30.0,0.0,Delhi,2018,4,Spring
2018-04-30,25.2,13.0,30.0,0.0,Delhi,2018,4,Spring
2018-05-01,32.3,5.3,32.7,0.0,Delhi,2018,5,Spring
2018-05-02,32.1,9.1,32.7,0.0,Delhi,2018,5,Spring
2018-05-03,34.0,4.7,32.7,0.0,Delhi,2018,5,Spring
2018-05-04,33.2,16.6,32.7,0.0,Delhi,2018,5,Spring
2018-05-05,37.1,3.2,32.7,0.0,Delhi,2018,5,Spring
2018-05-06,30.8,9.2,32.7,0.0,Delhi,2018,5,Spring
2018-05-07,33.5,10.5,32.7,0.0,Delhi,2018,5,Spring
2018-05-08,31.4,9.7,32.7,0.0,Delhi,2018,5,Spring
2018-05-09,30.8,7.3,32.7,0.0,Delhi,2018,5,Spring
2018-05-10,32.5,7.5,32.7,0.0,Delhi,2018,5,Spring
2018-05-11,32.8,8.2,32.7,0.0,Delhi,2018,5,Spring
2018-05-12,38.3,7.4,32.7,0.0,Delhi,2018,5,Spring
2018-05-13,32.1,11.9,32.7,0.0,Delhi,2018,5,Spring
2018-05-14,30.2,16.8,32.7,0.0,Delhi,2018,5,Spring
2018-05-15,33.0,5.8,32.7,0.0,Delhi,2018,5,Spring
2018-05-16,28.4,2.5,32.7,0.0,Delhi,2018,5,Spring
2018-05-17,32.3,7.6,32.7,0.0,Delhi,2018,5,Spring
2018-05-18,32.5,18.3,32.7,0.0,Delhi,2018,5,Spring
2018-05-19,34.1,4.8,32.7,0.0,Delhi,2018,5,Spring
2018-05-20,34.4,14.6,32.7,0.0,Delhi,2018,5,Spring
2018-05-21,31.5,14.7,32.7,0.0,Delhi,2018,5,Spring
2018-05-22,32.2,5.8,32.7,0.0,Delhi,2018,5,Spring
2018-05-23,31.0,10.3,32.7,0.0,Delhi,2018,5,Spring
2018-05-24,30.2,14.5,32.7,0.0,Delhi,2018,5,Spring
2018-05-25,33.1,6.5,32.7,0.0,Delhi,2018,5,Spring
2018-05-26,30.0,7.2,32.7,0.0,Delhi,2018,5,Spring
2018-05-27,31.7,5.7,32.7,0.0,Delhi,2018,5,Spring
2018-05-28,30.5,3.9,32.7,0.0,Delhi,2018,5,Spring
2018-05-29,33.6,5.4,32.7,0.0,Delhi,2018,5,Spring
2018-05-30,36.1,3.1,32.7,0.0,Delhi,2018,5,Spring
2018-05-31,29.9,8.1,32.7,0.0,Delhi,2018,5,Spring
2018-06-01,34.3,4.9,40.0,1.71,Delhi,2018,6,Monsoon
2018-06-02,37.7,8.9,40.0,3.15,Delhi,2018,6,Monsoon
2018-06-03,38.0,1.8,40.0,4.83,Delhi,2018,6,Monsoon
2018-06-04,38.4,9.3,40.0,2.65,Delhi,2018,6,Monsoon
2018-06-05,37.1,11.3,40.0,2.79,Delhi,2018,6,Monsoon
2018-06-06,37.6,0.0,40.0,2.0,Delhi,2018,6,Monsoon
2018-06-07,38.7,9.5,40.0,4.15,Delhi,2018,6,Monsoon
2018-06-08,40.1,12.9,40.0,9.5,Delhi,2018,6,Monsoon
2018-06-09,34.1,3.2,40.0,1.13,Delhi,2018,6,Monsoon
2018-06-10,37.3,14.7,40.0,13.62,Delhi,2018,6,Monsoon
2018-06-11,38.4,9.7,40.0,5.84,Delhi,2018,6,Monsoon
2018-06-12,36.2,5.2,40.0,8.67,Delhi,2018,6,Monsoon
2018-06-13,41.5,7.8,40.0,4.06,Delhi,2018,6,Monsoon
2018-06-14,36.7,10.2,40.0,7.56,Delhi,2018,6,Monsoon
2018-06-15,37.9,8.3,40.0,0.08,Delhi,2018,6,Monsoon
2018-06-16,39.1,10.2,40.0,8.53,Delhi,2018,6,Monsoon
2018-06-17,36.8,4.3,40.0,0.2,Delhi,2018,6,Monsoon
2018-06-18,34.3,8.7,40.0,11.03,Delhi,2018,6,Monsoon
2018-06-19,37.1,2.3,40.0,24.12,Delhi,2018,6,Monsoon
2018-06-20,40.0,7.6,40.0,1.74,Delhi,2018,6,Monsoon
2018-06-21,37.3,4.4,40.0,1.18,Delhi,2018,6,Monsoon
2018-06-22,36.3,5.1,40.0,7.25,Delhi,2018,6,Monsoon
2018-06-23,39.8,12.9,40.0,1.46,Delhi,2018,6,Monsoon
2018-06-24,37.3,12.4,40.0,10.03,Delhi,2018,6,Monsoon
2018-06-25,37.0,10.4,40.0,0.54,Delhi,2018,6,Monsoon
2018-06-26,38.3,3.6,40.0,0.67,Delhi,2018,6,Monsoon
2018-06-27,39.5,6.7,40.0,19.35,Delhi,2018,6,Monsoon
2018-06-28,42.8,12.9,40.0,5.6,Delhi,2018,6,Monsoon
2018-06-29,39.6,8.6,40.0,9.38,Delhi,2018,6,Monsoon
2018-06-30,40.3,17.3,40.0,1.96,Delhi,2018,6,Monsoon
2018-07-01,39.0,9.6,50.0,5.64,Delhi,2018,7,Monsoon
2018-07-02,37.9,8.8,50.0,4.51,Delhi,2018,7,Monsoon
2018-07-03,40.1,6.8,50.0,4.62,Delhi,2018,7,Monsoon
2018-07-04,40.2,8.5,50.0,5.74,Delhi,2018,7,Monsoon
2018-07-05,37.8,7.4,50.0,4.28,Delhi,2018,7,Monsoon
2018-07-06,39.6,10.8,50.0,2.8,Delhi,2018,7,Monsoon
2018-07-07,40.8,11.8,50.0,1.61,Delhi,2018,7,Monsoon
2018-07-08,40.7,4.9,50.0,7.32,Delhi,2018,7,Monsoon
2018-07-09,41.0,2.7,50.0,1.28,Delhi,2018,7,Monsoon
2018-07-10,40.6,0.7,50.0,5.89,Delhi,2018,7,Monsoon
2018-07-11,39.0,10.0,50.0,1.33,Delhi,2018,7,Monsoon
2018-07-12,39.0,3.6,50.0,4.91,Delhi,2018,7,Monsoon
2018-07-13,37.6,0.0,50.0,6.87,Delhi,2018,7,Monsoon
2018-07-14,43.6,9.6,50.0,1.23,Delhi,2018,7,Monsoon
2018-07-15,40.0,18.0,50.0,0.31,Delhi,2018,7,Monsoon
2018-07-16,39.6,8.0,50.0,0.7,Delhi,2018,7,Monsoon
2018-07-17,38.1,11.4,50.0,4.66,Delhi,2018,7,Monsoon
2018-07-18,45.9,8.3,50.0,9.47,Delhi,2018,7,Monsoon
2018-07-19,37.9,7.6,50.0,0.23,Delhi,2018,7,Monsoon
2018-07-20,39.1,11.7,50.0,6.62,Delhi,2018,7,Monsoon
2018-07-21,40.8,6.8,50.0,2.09,Delhi,2018,7,Monsoon
2018-07-22,41.2,9.1,50.0,3.26,Delhi,2018,7,Monsoon
2018-07-23,41.9,9.3,50.0,13.22,Delhi,2018,7,Monsoon
2018-07-24,43.6,5.3,50.0,2.02,Delhi,2018,7,Monsoon
2018-07-25,41.0,12.0,50.0,3.13,Delhi,2018,7,Monsoon
2018-07-26,37.9,7.3,50.0,0.07,Delhi,2018,7,Monsoon
2018-07-27,39.5,5.0,50.0,0.43,Delhi,2018,7,Monsoon
2018-07-28,40.6,10.1,50.0,1.5,Delhi,2018,7,Monsoon
2018-07-29,44.1,4.4,50.0,0.14,Delhi,2018,7,Monsoon
2018-07-30,37.2,8.1,50.0,4.99,Delhi,2018,7,Monsoon
2018-07-31,42.4,8.0,50.0,2.78,Delhi,2018,7,Monsoon
2018-08-01,38.4,12.3,60.0,3.97,Delhi,2018,8,Monsoon
2018-08-02,39.7,9.9,60.0,0.96,Delhi,2018,8,Monsoon
2018-08-03,37.8,7.9,60.0,1.75,Delhi,2018,8,Monsoon
2018-08-04,36.3,11.3,60.0,5.45,Delhi,2018,8,Monsoon
2018-08-05,39.5,13.6,60.0,16.81,Delhi,2018,8,Monsoon
2018-08-06,39.3,10.2,60.0,0.26,Delhi,2018,8,Monsoon
2018-08-07,39.9,8.0,60.0,11.05,Delhi,2018,8,Monsoon
2018-08-08,38.0,2.8,60.0,4.3,Delhi,2018,8,Monsoon
2018-08-09,36.8,3.7,60.0,4.15,Delhi,2018,8,Monsoon
2018-08-10,34.9,6.8,60.0,3.47,Delhi,2018,8,Monsoon
2018-08-11,39.6,5.6,60.0,0.36,Delhi,2018,8,Monsoon
2018-08-12,38.8,7.3,60.0,0.47,Delhi,2018,8,Monsoon
2018-08-13,36.1,8.2,60.0,4.59,Delhi,2018,8,Monsoon
2018-08-14,36.9,10.1,60.0,2.08,Delhi,2018,8,Monsoon
2018-08-15,37.1,7.7,60.0,12.46,Delhi,2018,8,Monsoon
2018-08-16,35.0,9.9,60.0,2.61,Delhi,2018,8,Monsoon
2018-08-17,36.4,8.3,60.0,0.77,Delhi,2018,8,Monsoon
2018-08-18,35.7,0.1,60.0,6.27,Delhi,2018,8,Monsoon
2018-08-19,37.2,4.2,60.0,1.74,Delhi,2018,8,Monsoon
2018-08-20,36.5,7.4,60.0,3.73,Delhi,2018,8,Monsoon
2018-08-21,34.7,3.2,60.0,5.98,Delhi,2018,8,Monsoon
2018-08-22,42.0,10.4,60.0,11.53,Delhi,2018,8,Monsoon
2018-08-23,40.5,14.1,60.0,7.86,Delhi,2018,8,Monsoon
2018-08-24,36.4,12.9,60.0,5.64,Delhi,2018,8,Monsoon
2018-08-25,38.5,7.1,60.0,5.69,Delhi,2018,8,Monsoon
2018-08-26,38.8,14.0,60.0,14.59,Delhi,2018,8,Monsoon
2018-08-27,40.4,8.6,60.0,1.75,Delhi,2018,8,Monsoon
2018-08-28,36.4,6.7,60.0,0.01,Delhi,2018,8,Monsoon
2018-08-29,40.2,5.5,60.0,1.59,Delhi,2018,8,Monsoon
2018-08-30,36.9,6.8,60.0,1.23,Delhi,2018,8,Monsoon
2018-08-31,35.3,6.4,60.0,5.42,Delhi,2018,8,Monsoon
2018-09-01,33.9,8.7,67.3,5.02,Delhi,2018,9,Monsoon
2018-09-02,35.1,8.6,67.3,4.5,Delhi,2018,9,Monsoon
2018-09-03,37.7,8.0,67.3,0.08,Delhi,2018,9,Monsoon
2018-09-04,30.1,9.7,67.3,6.52,Delhi,2018,9,Monsoon
2018-09-05,33.9,12.8,67.3,1.95,Delhi,2018,9,Monsoon
2018-09-06,31.7,11.8,67.3,5.47,Delhi,2018,9,Monsoon
2018-09-07,34.1,2.1,67.3,4.07,Delhi,2018,9,Monsoon
2018-09-08,29.6,0.0,67.3,2.1,Delhi,2018,9,Monsoon
2018-09-09,30.0,11.7,67.3,0.72,Delhi,2018,9,Monsoon
2018-09-10,30.9,2.5,67.3,0.5,Delhi,2018,9,Monsoon
2018-09-11,32.7,7.1,67.3,8.9,Delhi,2018,9,Monsoon
2018-09-12,31.2,3.3,67.3,12.53,Delhi,2018,9,Monsoon
2018-09-13,33.8,0.8,67.3,5.25,Delhi,2018,9,Monsoon
2018-09-14,34.6,10.2,67.3,0.55,Delhi,2018,9,Monsoon
2018-09-15,33.7,11.0,67.3,2.57,Delhi,2018,9,Monsoon
2018-09-16,35.7,5.7,67.3,6.53,Delhi,2018,9,Monsoon
2018-09-17,33.3,0.0,67.3,7.57,Delhi,2018,9,Monsoon
2018-09-18,30.1,5.8,67.3,0.63,Delhi,2018,9,Monsoon
2018-09-19,35.2,9.6,67.3,0.0,Delhi,2018,9,Monsoon
2018-09-20,31.3,2.1,67.3,6.23,Delhi,2018,9,Monsoon
2018-09-21,34.3,8.7,67.3,2.2,Delhi,2018,9,Monsoon
2018-09-22,35.6,7.9,67.3,1.47,Delhi,2018,9,Monsoon
2018-09-23,33.4,10.3,67.3,0.06,Delhi,2018,9,Monsoon
2018-09-24,29.5,8.5,67.3,3.89,Delhi,2018,9,Monsoon
2018-09-25,30.7,4.1,67.3,9.52,Delhi,2018,9,Monsoon
2018-09-26,35.1,12.8,67.3,15.81,Delhi,2018,9,Monsoon
2018-09-27,32.2,7.4,67.3,4.17,Delhi,2018,9,Monsoon
2018-09-28,32.7,7.9,67.3,3.61,Delhi,2018,9,Monsoon
2018-09-29,34.0,4.3,67.3,0.44,Delhi,2018,9,Monsoon
2018-09-30,33.9,6.2,67.3,3.98,Delhi,2018,9,Monsoon
2018-10-01,25.6,4.5,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-02,24.6,7.3,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-03,24.4,14.8,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-04,26.7,2.5,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-05,26.1,1.5,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-06,24.5,13.9,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-07,27.2,7.2,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-08,24.7,5.3,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-09,23.3,12.2,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-10,23.5,5.6,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-11,23.0,15.3,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-12,24.5,10.7,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-13,27.5,6.0,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-14,23.4,16.6,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-15,25.4,5.6,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-16,23.7,11.0,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-17,24.5,9.2,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-18,22.0,13.2,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-19,24.6,14.2,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-20,24.6,8.1,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-21,26.1,5.0,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-22,25.4,9.8,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-23,22.6,5.3,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-24,27.2,16.1,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-25,25.4,8.5,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-26,25.4,6.5,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-27,25.0,8.7,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-28,24.0,2.6,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-29,25.4,4.1,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-30,26.0,12.8,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-10-31,21.5,5.4,70.0,0.0,Delhi,2018,10,Post-Monsoon
2018-11-01,16.4,3.8,67.3,0.0,Delhi,2018,11,Post-Monsoon
2018-11-02,17.0,10.1,67.3,0.0,Delhi,2018,11,Post-Monsoon
2018-11-03,18.0,12.7,67.3,0.0,Delhi,2018,11,Post-Monsoon
